conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/094ef6aa-844f-44ce-8456-fdc49276bf58,Digitaldrucken,released,knowledge,sector-specific,Digitaldruck,"Technik, die es ermöglicht, ein digitalisiertes Bild direkt auf eine Vielzahl von Materialien zu drucken, hauptsächlich mit einem Tintenstrahldrucker oder Laserdrucker.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09cf2c34-6f93-4a19-a9f1-c0d866414bcc,Cain and Abel (Werkzeug für Penetrationstests),released,knowledge,sector-specific,,"Software-Tool zur Passwortwiederherstellung, das das Microsoft-Betriebssystem auf Sicherheitslücken und potenziell unbefugten Zugriff auf Systeminformationen testet. Das Tool dekodiert, entschlüsselt und deckt Passwörter auf, z. B. durch Brute-Force-Angriffe und kryptoanalytische Angriffe, Netzwerk-Sniffing und Protokollanalyse.",http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436 | http://data.europa.eu/esco/isced-f/0613,Werkzeug für Penetrationstests | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,Systementwicklungszyklus,released,knowledge,cross-sector,Lebenszyklus einer Systementwicklung | Entwicklungszyklus einer Anwendung | Anwendungsentwicklungslebenszyklus | Systementwicklungslebenszyklus | Entwicklungszyklus eines Systems | Entwicklungslebenszyklus eines Systems,"Abfolge von Schritten, wie Planung, Einrichtung, Testen und Einsatz, sowie die Modelle für die Entwicklung und das Lebenszyklusmanagement eines Systems.",http://data.europa.eu/esco/isced-f/0613,Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,Transportsoftware im Zusammenhang mit einem Warenwirtschaftssystem,released,knowledge,cross-sector,,"Unternehmenssoftware für die Erhebung, Verwaltung und Auswertung von Daten in Bezug auf Versand, Bezahlung, Bestand und Verarbeitung im Verkehr und Vertrieb.",http://data.europa.eu/esco/isced-f/0413,Management und Verwaltung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec,automatische Prozesskontrolle durchführen,released,skill/competence,cross-sector,automatische Verfahrenssteuerung durchführen,Bedienen von Systemen zur Prozesssteuerung oder -automation zur automatischen Steuerung eines Produktionsprozesses.,http://data.europa.eu/esco/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,Bedienen von industriellen Präzisionsausrüstungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a099c81-6a0c-4f00-bb3b-990d23ec03a5,IKT-Änderungsantragsprozess verwalten,released,skill/competence,sector-specific,,"Schaffen eines Anreizes für einen IKT-Änderungsantrag, aus dem hervorgeht, welche Anpassung im System durchgeführt werden muss, sowie Durchführen und Überwachen der Ausführung des Antrags.",http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,Leitung betrieblicher Tätigkeiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,Schnittstellenbeschreibungssprache verwenden,released,skill/competence,occupation-specific,,"Verwenden einer Spezifikationssprache zur Beschreibung von Schnittstellenverbindungen zwischen Softwarekomponenten oder Programmen in programmiersprachenunabhängiger Weise. Zu den Sprachen, die diese Methode unterstützen, gehören auch CORBA und WSDL.",http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d | http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968 | http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,Komponentenschnittstellen konzipieren | Anwendungsschnittstellen entwerfen | Programmierung von Computersystemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,Migration in die Cloud planen,released,skill/competence,sector-specific,,"Auswahl vorhandener Arbeitslasten und Prozesse für eine mögliche Migration in die Cloud und Auswahl von Migrationstools. Bestimmung einer neuen Cloud-Architektur für eine bestehende Lösung, Planen einer Strategie für die Migration bestehender Arbeitslasten in die Cloud.
	",http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755 | http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,IKT-Systemwechsel leiten | Arbeiten mit Computern
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,Radarnavigation nutzen,released,skill/competence,sector-specific,,"Betreiben moderner Radarnavigationsausrüstung, um einen sicheren Schiffsbetrieb zu gewährleisten.",http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,Radargeräte bedienen | Bedienen von Kommunikationsausrüstungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f,Routenplanung in intelligenten Mobilitätsdiensten umsetzen,released,skill/competence,sector-specific,Fahrten empfehlen | Routenplanungssoftware verwenden | Fahrten berechnen,"Nutzen spezialisierter Suchmaschinen wie Routenplaner oder Reiseplaner, um anhand verschiedener Kriterien wie Verkehrsmittel, Abfahrts- und Ankunftszeit, Ort und Dauer der Reise optimierte Reiserouten vorzuschlagen.
	",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,Nutzung digitaler Tools für Zusammenarbeit und Produktivität
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,agiles Projektmanagement,released,knowledge,sector-specific,,"Der Ansatz des agilen Projektmanagements ist eine Methodik für die Planung, Verwaltung und Überwachung der IKT-Ressourcen, um spezifische Ziele zu erreichen und IKT-Instrumente für das Projektmanagement einzusetzen.",http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9 | http://data.europa.eu/esco/isced-f/0413,IKT-Projektmanagement-Methoden | Management und Verwaltung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabcae7-71de-456e-8e38-d9e40a4e0272,moderne elektrische Signalanlagen,released,knowledge,sector-specific,,"Moderne Signalsysteme und Anwendung digitaler Technologien zur Verbesserung der Funktionsweise von Signalanlagen.
	",http://data.europa.eu/esco/isced-f/1041,Dienstleistungen im Bereich Verkehr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,Netzwerkverwaltungs-Systemwerkzeuge,released,knowledge,sector-specific,,"Software oder Hardware, die die Überwachung, Analyse und Beaufsichtigung einzelner Netzwerkkomponenten oder Netzwerkteile innerhalb eines größeren Netzwerksystems ermöglicht.",http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523 | http://data.europa.eu/esco/isced-f/0612,IKT-Infrastruktur | Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,Auszeichnungssprachen verwenden,released,skill/competence,sector-specific,Mark-up-Sprachen verwenden | Markup-Sprachen verwenden | HTML verwenden | XHTML verwenden | Auszeichnungssprache verwenden,"Verwenden von Computersprachen, die sich syntaktisch vom Text unterscheiden, um Anmerkungen zu einem Dokument hinzuzufügen, das Layout festzulegen und Dokumentarten wie HTML zu verarbeiten.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,Programmierung von Computersystemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,Verfahren zur automatisierten Migration entwickeln,released,skill/competence,sector-specific,,"Entwickeln von Verfahren für die automatische Übermittlung von IKT-Informationen zwischen Speichertypen, Formaten und Systemen, damit die Mitarbeiter die entsprechenden Aufgabe nicht manuell ausführen müssen.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,Entwicklung betrieblicher Strategien und Verfahren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,moderne elektronische Navigationshilfen nutzen,released,skill/competence,sector-specific,,Verwenden moderner Navigationshilfen wie GPS und Radarsysteme.,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6 | http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c,Bedienen von Kommunikationsausrüstungen | GPS-Geräte zur Standortbestimmung und Navigation verwenden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,Formeln in Verfahren umsetzen,released,skill/competence,sector-specific,Formeln in Prozesse umwandeln | Formeln in Prozessabläufe übersetzen,Umsetzen der spezifischen Laborformeln und Erkenntnisse in Herstellungsprozesse durch Computermodelle und Simulationen.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,Eingeben und Verarbeiten von Informationen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,eine Datenbank der Sponsoren führen,released,skill/competence,cross-sector,,Erstellen einer Datenbank mit den personenbezogenen Daten und dem Status der Sponsoren und Aktualisieren dieser Datenbank.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,Datenbanken nutzen | Informationsmanagement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,Rage (Videospielerstellungssysteme),released,knowledge,sector-specific,,"Software-Framework, das sich aus integrierten Entwicklungsumgebungen und speziellen Entwicklungswerkzeugen für die rasche Iteration von von Nutzern abgeleiteten Computerspielen zusammensetzt.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,Videospielerstellungssysteme | Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,integrierte Domotiksysteme bewerten,released,skill/competence,sector-specific,,"Verstehen von Entwürfen und Spezifikationen der Hersteller von integrierten Domotiksystemen und Auswahl eines Konzeptes, das die spezifischen Anforderungen des Projekts erfüllt.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,Analyse und Auswertung von Informationen und Daten | kritisch denken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (Computerprogrammierung),released,knowledge,sector-specific,Ruby-gnome2 | Ruby lang | Ruby prog,"Techniken und Grundsätze der Softwareentwicklung, wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,Computerprogrammierung | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"Techniken und Grundsätze der Softwareentwicklung, wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in Common Lisp.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,Entwicklung und Analyse von Software und Anwendungen | Computerprogrammierung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,Wetterdaten erheben,released,skill/competence,cross-sector,Wetterdaten sammeln,"Sammeln der Daten von Satelliten, Radarsystemen, Fernsensoren und Wetterstationen, um Informationen über Wetterbedingungen und Wetterphänomene zu erhalten.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,Überwachung von Umweltbedingungen | quantitative Daten verwalten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,Flotteneinsatz optimieren,released,skill/competence,sector-specific,,"Optimieren der Flottenauslastung, Sichtbarkeit, Effizienz und Rentabilität durch Einsatz spezieller Schiffsmanagementsoftware.",http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d,Zuweisung und Kontrolle materieller Ressourcen | Schiffsflotte verwalten | Fahrzeugflottenbetrieb überwachen | Wartung der Straßenfahrzeugflotte planen | Unternehmensflotte verwalten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"Softwareprogramm zur Konfigurationsidentifizierung, Kontrolle, Konfigurationsstatus-Berichterstattung und Softwareprüfung bei der Entwicklung und Wartung.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,Werkzeuge für das Software-Konfigurationsmanagement | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,Daten sammeln,released,skill/competence,cross-sector,,Extrahieren exportierbarer Daten aus mehreren Quellen.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39 | http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,Sammeln von Informationen aus physikalischen oder elektronischen Quellen | Datenverarbeitungstechniken benutzen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,Online-Schulungen anbieten,released,skill/competence,cross-sector,,"Bereitstellen von Schulungen durch Nutzung von Online-Technologien, Anpassung der Lehrmaterialien, Einsatz von E-Learning-Methoden, Unterstützung der Teilnehmer und Kommunikation über das Internet. Unterrichten in virtuellen Klassenzimmern.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,andere unterweisen | Lehre und Ausbildung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,IKT-Netzwerk-Routing,released,knowledge,sector-specific,,"Verfahren und Techniken für die Wahl der besten Wege innerhalb eines IKT-Netzwerks, über den ein Paket versendet werden kann.",http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,Richtlinien des internen Risikomanagements,released,knowledge,sector-specific,Handlungsweisen beim internen Risikomanagment | Vorgehensweisen beim internen Risikomanagement | interne Richtlinien des Risikomanagements | Verfahrensweisen beim internen Risikomanagement | Methoden des internen Risikomanagements | Richtlinie des internen Risikomanagements,"Richtlinien des internen Risikomanagements, mit denen Risiken in einem IT-Umfeld ermittelt, bewertet und priorisiert werden. Methoden, die zur Minimierung, Überwachung und Kontrolle der Möglichkeit und der Auswirkungen verheerender Ereignisse verwendet werden, die Auswirkungen auf das Erreichen von Geschäftszielen haben.",http://data.europa.eu/esco/isced-f/0413,Management und Verwaltung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,IKT-Kenntnisse bewerten,released,skill/competence,sector-specific,Kenntnisse zu Informations- und Kommunikationstechnologien bewerten | IuK-Kenntnisse bewerten | IKT-Kenntnisse erfassen | IT-Kenntnisse erfassen | IKT-Kenntnis bewerten | IT-Kenntnisse bewerten,"Bewerten der impliziten Beherrschung eines IKT-Systems durch qualifizierte Experten, um es ausdrücklich für die weitere Analyse und Nutzung vorzubereiten.",http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,Überwachen und Bewerten der Leistung von Personen | kritisch denken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864,Bedarfskonzepte in Inhalte umsetzen,released,skill/competence,sector-specific,,Entwickeln digitaler Inhalte unter Einhaltung der Anforderungen und Leitlinien.,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,Nutzung digitaler Tools für Zusammenarbeit und Produktivität | qualitative Informationen verarbeiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,released,knowledge,sector-specific,,"Techniken und Grundsätze der Softwareentwicklung, wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,Computerprogrammierung | Entwicklung und Analyse von Software und Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3,Datenbank der Freiberuflerinnen und Freiberufler pflegen,released,skill/competence,cross-sector,,"Führen einer Freelance-Datenbank, durch die Ihre Teams zusätzliche Unterstützung erhalten können und über die Sie die Verhandlungskosten kalkulieren können.",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186,"Datenbanken nutzen | Verwaltung, Sammlung und Speicherung digitaler Daten | digitale Daten und Systeme speichern | Berechnungen durchführen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e361e34-c563-4892-b9d3-873a6a4fef8a,Computerspiel-Genres,released,knowledge,sector-specific,Genres von Computerspielen | Mechanismen von Computerspielen | Mechanismen von digitalen Spielen | Interaktionsformen bei Computerspielen | Computerspiel-Genre | Genres von digitalen Spielen,"Einordnung von Videospielen auf der Grundlage ihrer Interaktion mit den Spielmedien, z. B. Simulationsspiele, Strategiespiele, Abenteuerspiele und Arcade-Spiele.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0e44ceb3-9dd4-4ec4-b1d7-a0e83ddba7d4,Kraftfahrzeugtechnik,released,skill/competence,cross-sector,Fahrzeugtechnik | Automobiltechnik,"Diese Ingenieurdisziplin vereint die Fachgebiete Maschinenbau, Elektrotechnik Elektronik, Software- und Sicherheitstechnik und befasst sich mit der Konstruktion von Kraftfahrzeugen wie Lastkraftwagen, Lieferwagen und Personenkraftwagen.",http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"Entwurf von industriellen Materialien, Systemen oder Produkten"
